id,cliente_id,promocao_id,shopping_id,pontos_totais,pontos_unitarios,quantidade_numeros,cliente_saldo_anterior,cliente_saldo_posterior,status,data_resgate,shopping_sigla
5040,61501,1,4,800,100,8,1413,613,Resgatado,2026-04-03 13:32:10,NR
5041,61501,1,4,600,100,6,613,13,Resgatado,2026-04-03 13:33:19,NR
5042,20835,1,3,900,100,9,3999,3099,Resgatado,2026-04-03 13:36:22,NK
5043,363843,1,1,700,100,7,3786,3086,Resgatado,2026-04-03 13:36:28,CS
5044,269051,1,3,900,100,9,903,3,Resgatado,2026-04-03 13:36:36,NK
5045,53376,1,1,500,100,5,11546,11046,Resgatado,2026-04-03 13:37:27,CS
5046,60540,1,5,3000,100,30,5916,2916,Resgatado,2026-04-03 13:44:05,GS
5047,355311,1,2,2400,100,24,2415,15,Resgatado,2026-04-03 13:46:19,BS
5048,391559,1,3,25300,100,253,25344,44,Resgatado,2026-04-03 13:49:14,NK
5049,515297,1,4,100,100,1,479,379,Resgatado,2026-04-03 13:56:50,NR
5050,515297,1,4,300,100,3,379,79,Resgatado,2026-04-03 13:57:34,NR
5051,318420,1,5,1200,100,12,1292,92,Resgatado,2026-04-03 14:02:11,GS
5052,472920,1,3,600,100,6,623,23,Resgatado,2026-04-03 14:02:33,NK
5053,496754,1,2,1000,100,10,5534,4534,Resgatado,2026-04-03 14:06:53,BS
5054,142202,1,2,200,100,2,283,83,Resgatado,2026-04-03 14:07:28,BS
5055,353138,1,1,3000,100,30,4051,1051,Resgatado,2026-04-03 14:10:02,CS
5056,125608,1,6,300,100,3,330,30,Resgatado,2026-04-03 14:11:00,NS
5057,415344,1,1,200,100,2,545,345,Resgatado,2026-04-03 14:12:20,CS
5058,46791,1,1,100,100,1,140,40,Resgatado,2026-04-03 14:12:57,CS
5059,196340,1,5,1000,100,10,1099,99,Resgatado,2026-04-03 14:13:03,GS
5060,365574,1,3,500,100,5,1615,1115,Resgatado,2026-04-03 14:17:24,NK
5061,514324,1,1,300,100,3,398,98,Resgatado,2026-04-03 14:39:23,CS
5062,433179,1,3,800,100,8,912,112,Resgatado,2026-04-03 14:39:36,NK
5063,348696,1,1,500,100,5,4278,3778,Resgatado,2026-04-03 14:41:18,CS
5064,138364,1,3,600,100,6,642,42,Resgatado,2026-04-03 14:45:37,NK
5065,49366,1,1,900,100,9,986,86,Resgatado,2026-04-03 14:46:00,CS
5066,457406,1,6,100,100,1,191,91,Resgatado,2026-04-03 14:46:27,NS
5067,251081,1,6,400,100,4,400,0,Resgatado,2026-04-03 14:47:25,NS
5068,132254,1,3,100,100,1,693,593,Resgatado,2026-04-03 14:47:38,NK
5069,132254,1,3,100,100,1,593,493,Resgatado,2026-04-03 14:48:38,NK
5070,132254,1,3,100,100,1,493,393,Resgatado,2026-04-03 14:49:05,NK
5071,132254,1,3,100,100,1,393,293,Resgatado,2026-04-03 14:49:22,NK
5072,132254,1,3,100,100,1,293,193,Resgatado,2026-04-03 14:49:43,NK
5073,132254,1,3,100,100,1,193,93,Resgatado,2026-04-03 14:50:03,NK
5074,436094,1,1,300,100,3,1344,1044,Resgatado,2026-04-03 14:51:37,CS
5075,279103,1,3,100,100,1,128,28,Resgatado,2026-04-03 14:57:29,NK
5076,392866,1,1,10300,100,103,10322,22,Resgatado,2026-04-03 15:01:35,CS
5077,72797,1,2,1000,100,10,7031,6031,Resgatado,2026-04-03 15:02:42,BS
5078,72797,1,2,2000,100,20,6031,4031,Resgatado,2026-04-03 15:04:47,BS
5079,116132,1,3,400,100,4,1267,867,Resgatado,2026-04-03 15:14:14,NK
5080,33430,1,6,200,100,2,296,96,Resgatado,2026-04-03 15:16:23,NS
5081,433179,1,3,100,100,1,112,12,Resgatado,2026-04-03 15:16:35,NK
5082,516363,1,2,1400,100,14,1410,10,Resgatado,2026-04-03 15:17:15,BS
5083,95623,1,4,13800,100,138,13816,16,Resgatado,2026-04-03 15:27:54,NR
5084,58528,1,3,300,100,3,1444,1144,Resgatado,2026-04-03 15:28:48,NK
5085,229424,1,3,100,100,1,462,362,Resgatado,2026-04-03 15:29:10,NK
5086,229424,1,3,300,100,3,362,62,Resgatado,2026-04-03 15:29:52,NK
5087,21331,1,3,300,100,3,8453,8153,Resgatado,2026-04-03 15:31:49,NK
5088,516369,1,1,1200,100,12,1280,80,Resgatado,2026-04-03 15:37:51,CS
5089,243149,1,5,200,100,2,282,82,Resgatado,2026-04-03 15:38:15,GS
5090,221331,1,1,100,100,1,816,716,Resgatado,2026-04-03 15:39:51,CS
5091,221331,1,1,700,100,7,716,16,Resgatado,2026-04-03 15:40:48,CS
5092,58668,1,6,900,100,9,1365,465,Resgatado,2026-04-03 15:42:18,NS
5093,202037,1,5,1500,100,15,5130,3630,Resgatado,2026-04-03 15:42:57,GS
5094,114972,1,2,100,100,1,1406,1306,Resgatado,2026-04-03 15:43:16,BS
5095,363251,1,1,1400,100,14,1421,21,Resgatado,2026-04-03 15:44:24,CS
5096,114972,1,2,1300,100,13,1306,6,Resgatado,2026-04-03 15:50:21,BS
5097,167168,1,3,2000,100,20,12700,10700,Resgatado,2026-04-03 15:54:02,NK
5098,249598,1,6,200,100,2,1603,1403,Resgatado,2026-04-03 15:56:06,NS
5099,440179,1,3,700,100,7,717,17,Resgatado,2026-04-03 15:56:21,NK
5100,226217,1,4,1600,100,16,2633,1033,Resgatado,2026-04-03 16:00:11,NR
5101,463335,1,2,100,100,1,946,846,Resgatado,2026-04-03 16:02:27,BS
5102,459236,1,5,800,100,8,820,20,Resgatado,2026-04-03 16:04:36,GS
5103,410581,1,1,100,100,1,2944,2844,Resgatado,2026-04-03 16:08:25,CS
5104,410581,1,1,100,100,1,2844,2744,Resgatado,2026-04-03 16:10:03,CS
5105,410581,1,1,100,100,1,2744,2644,Resgatado,2026-04-03 16:10:19,CS
5106,410581,1,1,100,100,1,2644,2544,Resgatado,2026-04-03 16:10:36,CS
5107,410581,1,1,100,100,1,2544,2444,Resgatado,2026-04-03 16:10:51,CS
5108,155545,1,6,400,100,4,472,72,Resgatado,2026-04-03 16:10:51,NS
5109,410581,1,1,100,100,1,2444,2344,Resgatado,2026-04-03 16:11:15,CS
5110,410581,1,1,100,100,1,2344,2244,Resgatado,2026-04-03 16:11:35,CS
5111,410581,1,1,100,100,1,2244,2144,Resgatado,2026-04-03 16:11:41,CS
5112,410581,1,1,100,100,1,2144,2044,Resgatado,2026-04-03 16:11:55,CS
5113,357823,1,4,300,100,3,4369,4069,Resgatado,2026-04-03 16:12:18,NR
5114,410581,1,1,100,100,1,2044,1944,Resgatado,2026-04-03 16:12:20,CS
5115,394040,1,3,600,100,6,680,80,Resgatado,2026-04-03 16:17:30,NK
5116,452386,1,1,300,100,3,360,60,Resgatado,2026-04-03 16:21:07,CS
5117,92062,1,5,600,100,6,675,75,Resgatado,2026-04-03 16:21:29,GS
5118,516355,1,1,1900,100,19,1984,84,Resgatado,2026-04-03 16:25:10,CS
5119,114307,1,6,3000,100,30,3864,864,Resgatado,2026-04-03 16:25:48,NS
5120,357823,1,4,2000,100,20,4069,2069,Resgatado,2026-04-03 16:25:49,NR
5121,112931,1,5,1400,100,14,1487,87,Resgatado,2026-04-03 16:28:54,GS
5122,221290,1,5,500,100,5,3095,2595,Resgatado,2026-04-03 16:30:39,GS
5123,144892,1,6,300,100,3,1703,1403,Resgatado,2026-04-03 16:31:26,NS
5124,12575,1,1,100,100,1,1492,1392,Resgatado,2026-04-03 16:31:54,CS
5125,28610,1,3,1000,100,10,14557,13557,Resgatado,2026-04-03 16:38:14,NK
5126,201568,1,5,200,100,2,980,780,Resgatado,2026-04-03 16:40:30,GS
5127,221210,1,1,100,100,1,324,224,Resgatado,2026-04-03 16:42:41,CS
5128,312371,1,5,1000,100,10,4382,3382,Resgatado,2026-04-03 16:47:40,GS
5129,417183,1,5,1000,100,10,2756,1756,Resgatado,2026-04-03 16:52:13,GS
5130,221210,1,1,200,100,2,224,24,Resgatado,2026-04-03 16:52:29,CS
5131,255312,1,4,1200,100,12,1251,51,Resgatado,2026-04-03 16:58:52,NR
5132,264333,1,5,100,100,1,203,103,Resgatado,2026-04-03 16:59:25,GS
5133,432107,1,2,100,100,1,7585,7485,Resgatado,2026-04-03 17:07:03,BS
5134,268140,1,5,500,100,5,5749,5249,Resgatado,2026-04-03 17:08:04,GS
5135,101125,1,5,200,100,2,2282,2082,Resgatado,2026-04-03 17:10:44,GS
5136,292320,1,2,1800,100,18,1808,8,Resgatado,2026-04-03 17:15:01,BS
5137,516346,1,2,2300,100,23,2356,56,Resgatado,2026-04-03 17:23:03,BS
5138,42548,1,3,600,100,6,630,30,Resgatado,2026-04-03 17:23:31,NK
5139,232941,1,1,1000,100,10,2841,1841,Resgatado,2026-04-03 17:24:01,CS
5140,365104,1,5,12000,100,120,12037,37,Resgatado,2026-04-03 17:25:28,GS
5141,71293,1,2,3000,100,30,17549,14549,Resgatado,2026-04-03 17:29:40,BS
5142,515827,1,2,2100,100,21,2112,12,Resgatado,2026-04-03 17:31:31,BS
5143,188284,1,6,1100,100,11,1150,50,Resgatado,2026-04-03 17:31:56,NS
5144,113545,1,2,1500,100,15,16694,15194,Resgatado,2026-04-03 17:34:03,BS
5145,126968,1,2,500,100,5,12590,12090,Resgatado,2026-04-03 17:36:02,BS
5146,216576,1,2,4800,100,48,4871,71,Resgatado,2026-04-03 17:41:41,BS
5147,443050,1,4,100,100,1,1620,1520,Resgatado,2026-04-03 17:43:43,NR
5148,282137,1,3,100,100,1,346,246,Resgatado,2026-04-03 17:45:00,NK
5149,282137,1,3,100,100,1,246,146,Resgatado,2026-04-03 17:45:38,NK
5150,282137,1,3,100,100,1,146,46,Resgatado,2026-04-03 17:46:06,NK
5151,411199,1,2,1000,100,10,1372,372,Resgatado,2026-04-03 17:46:40,BS
5152,480622,1,4,100,100,1,829,729,Resgatado,2026-04-03 17:48:15,NR
5153,95734,1,2,800,100,8,846,46,Resgatado,2026-04-03 17:49:24,BS
5154,217119,1,2,1600,100,16,1685,85,Resgatado,2026-04-03 17:51:07,BS
5155,210730,1,3,1000,100,10,1018,18,Resgatado,2026-04-03 17:53:52,NK
5156,268908,1,2,1200,100,12,1234,34,Resgatado,2026-04-03 17:55:04,BS
5157,147708,1,2,200,100,2,258,58,Resgatado,2026-04-03 17:56:45,BS
5158,494256,1,2,1100,100,11,1130,30,Resgatado,2026-04-03 18:00:21,BS
5159,5134,1,1,1000,100,10,2222,1222,Resgatado,2026-04-03 18:01:05,CS
5160,5134,1,1,1200,100,12,1222,22,Resgatado,2026-04-03 18:01:39,CS
5161,132043,1,1,400,100,4,475,75,Resgatado,2026-04-03 18:02:19,CS
5162,253217,1,3,6500,100,65,12550,6050,Resgatado,2026-04-03 18:04:55,NK
5163,341036,1,1,1000,100,10,1745,745,Resgatado,2026-04-03 18:05:53,CS
5164,82412,1,2,800,100,8,820,20,Resgatado,2026-04-03 18:06:21,BS
5165,492427,1,5,500,100,5,3198,2698,Resgatado,2026-04-03 18:06:48,GS
5166,242522,1,3,1000,100,10,6534,5534,Resgatado,2026-04-03 18:07:26,NK
5167,354850,1,3,1200,100,12,1285,85,Resgatado,2026-04-03 18:08:12,NK
5168,327360,1,1,300,100,3,2470,2170,Resgatado,2026-04-03 18:15:54,CS
5169,138070,1,3,100,100,1,1551,1451,Resgatado,2026-04-03 18:16:13,NK
5170,374130,1,3,300,100,3,361,61,Resgatado,2026-04-03 18:16:21,NK
5171,138070,1,3,100,100,1,1451,1351,Resgatado,2026-04-03 18:16:56,NK
5172,327360,1,1,100,100,1,2170,2070,Resgatado,2026-04-03 18:17:02,CS
5173,138070,1,3,100,100,1,1351,1251,Resgatado,2026-04-03 18:17:11,NK
5174,121293,1,1,500,100,5,570,70,Resgatado,2026-04-03 18:18:10,CS
5175,138070,1,3,100,100,1,1251,1151,Resgatado,2026-04-03 18:23:04,NK
5176,217576,1,4,600,100,6,668,68,Resgatado,2026-04-03 18:23:44,NR
5177,470832,1,2,20000,100,200,49938,29938,Resgatado,2026-04-03 18:24:18,BS
5178,138070,1,3,100,100,1,1151,1051,Resgatado,2026-04-03 18:24:43,NK
5179,138070,1,3,100,100,1,1051,951,Resgatado,2026-04-03 18:25:03,NK
5180,123896,1,3,4200,100,42,4254,54,Resgatado,2026-04-03 18:27:52,NK
5181,50286,1,6,2300,100,23,2850,550,Resgatado,2026-04-03 18:30:05,NS
5182,516372,1,1,800,100,8,880,80,Resgatado,2026-04-03 18:31:51,CS
5183,415684,1,3,1000,100,10,2689,1689,Resgatado,2026-04-03 18:32:30,NK
5184,59498,1,3,500,100,5,5573,5073,Resgatado,2026-04-03 18:37:35,NK
5185,72389,1,5,500,100,5,557,57,Resgatado,2026-04-03 18:37:35,GS
5186,417621,1,1,13600,100,136,13681,81,Resgatado,2026-04-03 18:40:32,CS
5187,139103,1,3,1000,100,10,11299,10299,Resgatado,2026-04-03 18:42:04,NK
5188,429564,1,2,1200,100,12,1249,49,Resgatado,2026-04-03 18:42:32,BS
5189,139103,1,4,1000,100,10,2223,1223,Resgatado,2026-04-03 18:47:24,NR
5190,429367,1,5,200,100,2,546,346,Resgatado,2026-04-03 18:47:39,GS
5191,428303,1,5,1000,100,10,1053,53,Resgatado,2026-04-03 18:50:22,GS
5192,515946,1,4,2200,100,22,2274,74,Resgatado,2026-04-03 18:51:55,NR
5193,442618,1,5,2200,100,22,2248,48,Resgatado,2026-04-03 18:53:49,GS
5194,298034,1,2,100,100,1,8680,8580,Resgatado,2026-04-03 18:58:26,BS
5195,298034,1,2,100,100,1,8580,8480,Resgatado,2026-04-03 18:59:47,BS
5196,349533,1,4,1300,100,13,1366,66,Resgatado,2026-04-03 19:01:31,NR
5197,182793,1,3,100,100,1,2083,1983,Resgatado,2026-04-03 19:01:52,NK
5198,230065,1,6,800,100,8,868,68,Resgatado,2026-04-03 19:02:18,NS
5199,182793,1,3,1900,100,19,1983,83,Resgatado,2026-04-03 19:03:15,NK
5200,215602,1,2,800,100,8,827,27,Resgatado,2026-04-03 19:04:10,BS
5201,516359,1,2,3800,100,38,3869,69,Resgatado,2026-04-03 19:04:20,BS
5202,461036,1,1,4000,100,40,4040,40,Resgatado,2026-04-03 19:07:20,CS
5203,16760,1,4,1100,100,11,1194,94,Resgatado,2026-04-03 19:11:13,NR
5204,434418,1,3,1000,100,10,4243,3243,Resgatado,2026-04-03 19:17:56,NK
5205,349533,1,3,800,100,8,807,7,Resgatado,2026-04-03 19:27:48,NK
5206,264834,1,2,200,100,2,5251,5051,Resgatado,2026-04-03 19:37:05,BS
5207,474654,1,5,300,100,3,306,6,Resgatado,2026-04-03 19:42:20,GS
5208,154240,1,4,1000,100,10,4978,3978,Resgatado,2026-04-03 19:49:16,NR
5209,50813,1,1,5700,100,57,5704,4,Resgatado,2026-04-03 20:01:43,CS
5210,281641,1,3,1000,100,10,1035,35,Resgatado,2026-04-03 20:02:26,NK
5211,203345,1,2,3800,100,38,3818,18,Resgatado,2026-04-03 20:02:46,BS
5212,298766,1,1,300,100,3,304,4,Resgatado,2026-04-03 20:05:46,CS
5213,516392,1,1,100,100,1,2880,2780,Resgatado,2026-04-03 20:19:47,CS
5214,193032,1,2,20000,100,200,50811,30811,Resgatado,2026-04-03 20:22:18,BS
5215,419915,1,3,900,100,9,954,54,Resgatado,2026-04-03 20:45:14,NK
5216,162180,1,1,1000,100,10,4747,3747,Resgatado,2026-04-03 20:47:24,CS
5217,305347,1,2,2900,100,29,8905,6005,Resgatado,2026-04-03 20:57:03,BS
5218,211925,1,2,300,100,3,533,233,Resgatado,2026-04-03 20:58:31,BS
5219,235361,1,4,100,100,1,1428,1328,Resgatado,2026-04-03 21:05:53,NR
5220,98637,1,1,1000,100,10,10905,9905,Resgatado,2026-04-03 21:22:21,CS
5221,98637,1,1,500,100,5,9905,9405,Resgatado,2026-04-03 21:23:00,CS
5222,98637,1,1,500,100,5,9405,8905,Resgatado,2026-04-03 21:24:30,CS
5223,123045,1,2,2500,100,25,2800,300,Resgatado,2026-04-03 21:36:30,BS
5224,338794,1,5,400,100,4,7382,6982,Resgatado,2026-04-03 21:40:46,GS
5225,55902,1,5,500,100,5,7789,7289,Resgatado,2026-04-03 22:06:00,GS
5226,515754,1,6,300,100,3,391,91,Resgatado,2026-04-03 22:27:29,NS
5227,321713,1,1,1100,100,11,1170,70,Resgatado,2026-04-03 22:28:51,CS
5228,153361,1,2,1400,100,14,1480,80,Resgatado,2026-04-03 22:51:59,BS
5229,156705,1,4,1200,100,12,1270,70,Resgatado,2026-04-03 22:54:56,NR
5230,169388,1,3,1000,100,10,1452,452,Resgatado,2026-04-03 22:55:37,NK
5231,56325,1,4,100,100,1,3113,3013,Resgatado,2026-04-03 23:29:36,NR
5232,102133,1,1,500,100,5,521,21,Resgatado,2026-04-04 01:04:47,CS
5233,42808,1,1,400,100,4,422,22,Resgatado,2026-04-04 02:55:01,CS
5234,252734,1,4,1300,100,13,6361,5061,Resgatado,2026-04-04 03:57:09,NR
5235,117363,1,1,800,100,8,832,32,Resgatado,2026-04-04 04:17:43,CS
5236,112560,1,5,600,100,6,671,71,Resgatado,2026-04-04 04:46:21,GS
5237,31960,1,2,600,100,6,629,29,Resgatado,2026-04-04 04:49:59,BS
5238,148281,1,4,300,100,3,310,10,Resgatado,2026-04-04 04:50:11,NR
5239,122880,1,2,100,100,1,10346,10246,Resgatado,2026-04-04 04:58:54,BS
5240,15600,1,6,100,100,1,888,788,Resgatado,2026-04-04 04:59:32,NS
5241,227383,1,4,800,100,8,2852,2052,Resgatado,2026-04-04 05:00:39,NR
5242,418318,1,5,100,100,1,110,10,Resgatado,2026-04-04 05:07:11,GS
5243,227383,1,4,700,100,7,2772,2072,Resgatado,2026-04-04 05:10:17,NR
5244,121293,1,1,200,100,2,220,20,Resgatado,2026-04-04 05:10:28,CS
5245,293751,1,1,1600,100,16,1673,73,Resgatado,2026-04-04 05:12:17,CS
5246,271458,1,2,3000,100,30,3002,2,Resgatado,2026-04-04 05:12:45,BS
5247,229340,1,6,100,100,1,2000,1900,Resgatado,2026-04-04 05:14:24,NS
5248,46791,1,1,200,100,2,203,3,Resgatado,2026-04-04 05:17:25,CS
5249,491152,1,1,2000,100,20,2065,65,Resgatado,2026-04-04 05:25:36,CS
5250,108194,1,3,200,100,2,346,146,Resgatado,2026-04-04 05:26:42,NK
5251,135443,1,1,300,100,3,7542,7242,Resgatado,2026-04-04 05:32:44,CS
5252,516246,1,3,400,100,4,453,53,Resgatado,2026-04-04 05:34:22,NK
5253,259719,1,6,100,100,1,177,77,Resgatado,2026-04-04 05:35:51,NS
5254,22738,1,3,100,100,1,6589,6489,Resgatado,2026-04-04 05:38:50,NK
5255,96636,1,3,100,100,1,100,0,Resgatado,2026-04-04 05:39:21,NK
5256,467128,1,2,600,100,6,697,97,Resgatado,2026-04-04 05:47:54,BS
5257,349533,1,4,600,100,6,698,98,Resgatado,2026-04-04 05:48:29,NR
5258,128111,1,6,100,100,1,2879,2779,Resgatado,2026-04-04 05:49:52,NS
5259,132254,1,3,100,100,1,353,253,Resgatado,2026-04-04 05:50:02,NK
5260,132254,1,3,100,100,1,253,153,Resgatado,2026-04-04 05:50:27,NK
5261,132254,1,3,100,100,1,153,53,Resgatado,2026-04-04 05:50:41,NK
5262,516165,1,1,100,100,1,169,69,Resgatado,2026-04-04 05:51:16,CS
5263,85734,1,2,6200,100,62,6217,17,Resgatado,2026-04-04 05:54:21,BS
5264,385395,1,6,100,100,1,260,160,Resgatado,2026-04-04 05:59:27,NS
5265,167873,1,1,900,100,9,902,2,Resgatado,2026-04-04 06:00:12,CS
5266,242671,1,5,1000,100,10,4475,3475,Resgatado,2026-04-04 06:07:07,GS
5267,475659,1,2,1700,100,17,1785,85,Resgatado,2026-04-04 06:10:05,BS
5268,516486,1,1,1100,100,11,1161,61,Resgatado,2026-04-04 06:14:43,CS
5269,217119,1,2,500,100,5,513,13,Resgatado,2026-04-04 06:17:08,BS
5270,277090,1,1,600,100,6,1483,883,Resgatado,2026-04-04 06:17:08,CS
5271,149663,1,3,200,100,2,5226,5026,Resgatado,2026-04-04 06:18:38,NK
5272,432478,1,2,600,100,6,625,25,Resgatado,2026-04-04 06:19:36,BS
5273,149663,1,3,200,100,2,5029,4829,Resgatado,2026-04-04 06:20:14,NK
5274,149663,1,3,500,100,5,4831,4331,Resgatado,2026-04-04 06:21:19,NK
5275,417443,1,6,1000,100,10,2093,1093,Resgatado,2026-04-04 06:21:54,NS
5276,223763,1,5,500,100,5,1198,698,Resgatado,2026-04-04 06:23:00,GS
5277,223763,1,5,500,100,5,698,198,Resgatado,2026-04-04 06:24:01,GS
5278,115355,1,5,200,100,2,512,312,Resgatado,2026-04-04 06:24:08,GS
5279,255312,1,4,1400,100,14,1450,50,Resgatado,2026-04-04 06:25:42,NR
5280,417443,1,6,1000,100,10,1093,93,Resgatado,2026-04-04 06:26:04,NS
5281,323904,1,1,300,100,3,823,523,Resgatado,2026-04-04 06:31:09,CS
5282,335426,1,6,400,100,4,460,60,Resgatado,2026-04-04 06:33:03,NS
5283,298109,1,2,500,100,5,544,44,Resgatado,2026-04-04 06:44:54,BS
5284,133989,1,2,5000,100,50,11648,6648,Resgatado,2026-04-04 06:46:44,BS
5285,133989,1,2,5000,100,50,6648,1648,Resgatado,2026-04-04 06:48:22,BS
5286,286756,1,2,2000,100,20,3769,1769,Resgatado,2026-04-04 06:51:08,BS
5287,198118,1,6,1600,100,16,1675,75,Resgatado,2026-04-04 06:52:06,NS
5288,127412,1,3,400,100,4,482,82,Resgatado,2026-04-04 06:54:02,NK
5289,355311,1,2,1800,100,18,1853,53,Resgatado,2026-04-04 06:56:21,BS
5290,386097,1,3,100,100,1,1846,1746,Resgatado,2026-04-04 07:00:05,NK
5291,33839,1,3,100,100,1,8069,7969,Resgatado,2026-04-04 07:02:23,NK
5292,57203,1,5,300,100,3,358,58,Resgatado,2026-04-04 07:03:09,GS
5293,33839,1,3,100,100,1,7969,7869,Resgatado,2026-04-04 07:03:10,NK
5294,33839,1,3,100,100,1,7869,7769,Resgatado,2026-04-04 07:03:39,NK
5295,386097,1,3,100,100,1,1914,1814,Resgatado,2026-04-04 07:11:26,NK
5296,516534,1,4,400,100,4,728,328,Resgatado,2026-04-04 07:14:30,NR
5297,271142,1,1,200,100,2,290,90,Resgatado,2026-04-04 07:20:21,CS
5298,514957,1,1,1200,100,12,1241,41,Resgatado,2026-04-04 07:22:07,CS
5299,473630,1,3,800,100,8,820,20,Resgatado,2026-04-04 07:24:40,NK
5300,147188,1,3,1000,100,10,15329,14329,Resgatado,2026-04-04 07:41:28,NK
5301,386097,1,3,100,100,1,1814,1714,Resgatado,2026-04-04 07:47:13,NK
5302,513442,1,4,700,100,7,721,21,Resgatado,2026-04-04 07:47:16,NR
5303,147708,1,2,200,100,2,270,70,Resgatado,2026-04-04 07:49:24,BS
5304,36175,1,2,1000,100,10,7060,6060,Resgatado,2026-04-04 07:49:29,BS
5305,12575,1,1,2500,100,25,2530,30,Resgatado,2026-04-04 07:50:25,CS
5306,314219,1,3,3000,100,30,3048,48,Resgatado,2026-04-04 07:54:37,NK
5307,33243,1,3,10100,100,101,25256,15156,Resgatado,2026-04-04 07:55:14,NK
5308,96636,1,3,700,100,7,723,23,Resgatado,2026-04-04 07:55:30,NK
5309,159507,1,6,500,100,5,3642,3142,Resgatado,2026-04-04 08:02:02,NS
5310,197191,1,1,6000,100,60,6421,421,Resgatado,2026-04-04 08:03:12,CS
5311,162812,1,1,100,100,1,2063,1963,Resgatado,2026-04-04 08:05:00,CS
5312,269505,1,6,1000,100,10,3350,2350,Resgatado,2026-04-04 08:05:05,NS
5313,516541,1,2,100,100,1,494,394,Resgatado,2026-04-04 08:05:17,BS
5314,255986,1,5,2900,100,29,2954,54,Resgatado,2026-04-04 08:05:59,GS
5315,159175,1,1,1000,100,10,4683,3683,Resgatado,2026-04-04 08:06:00,CS
5316,216698,1,1,1000,100,10,1053,53,Resgatado,2026-04-04 08:09:12,CS
5317,224326,1,6,100,100,1,161,61,Resgatado,2026-04-04 08:09:33,NS
5318,434689,1,6,100,100,1,103,3,Resgatado,2026-04-04 08:10:44,NS
5319,216698,1,1,100,100,1,183,83,Resgatado,2026-04-04 08:11:10,CS
5320,451799,1,6,800,100,8,888,88,Resgatado,2026-04-04 08:12:01,NS
5321,516541,1,2,700,100,7,733,33,Resgatado,2026-04-04 08:12:10,BS
5322,187808,1,2,600,100,6,680,80,Resgatado,2026-04-04 08:17:44,BS
5323,516545,1,1,100,100,1,115,15,Resgatado,2026-04-04 08:20:12,CS
5324,55736,1,6,100,100,1,1965,1865,Resgatado,2026-04-04 08:21:18,NS
5325,23944,1,4,3000,100,30,4700,1700,Resgatado,2026-04-04 08:22:51,NR
5326,331706,1,2,100,100,1,1874,1774,Resgatado,2026-04-04 08:26:02,BS
5327,331706,1,2,100,100,1,1774,1674,Resgatado,2026-04-04 08:29:04,BS
5328,307175,1,5,1600,100,16,1679,79,Resgatado,2026-04-04 08:31:24,GS
5329,298766,1,1,200,100,2,213,13,Resgatado,2026-04-04 08:37:20,CS
5330,331706,1,2,500,100,5,1844,1344,Resgatado,2026-04-04 08:38:24,BS
5331,64339,1,3,400,100,4,418,18,Resgatado,2026-04-04 08:38:38,NK
5332,433179,1,3,1200,100,12,1219,19,Resgatado,2026-04-04 08:38:44,NK
5333,198522,1,3,600,100,6,612,12,Resgatado,2026-04-04 08:39:34,NK
5334,239516,1,4,1000,100,10,2933,1933,Resgatado,2026-04-04 08:40:02,NR
5335,356640,1,2,1600,100,16,1631,31,Resgatado,2026-04-04 08:40:24,BS
5336,156963,1,2,100,100,1,2180,2080,Resgatado,2026-04-04 08:40:25,BS
5337,210111,1,1,100,100,1,118,18,Resgatado,2026-04-04 08:41:20,CS
5338,74639,1,5,2400,100,24,2489,89,Resgatado,2026-04-04 08:42:25,GS
5339,156963,1,2,2700,100,27,2793,93,Resgatado,2026-04-04 08:44:38,BS
5340,435536,1,2,2400,100,24,2464,64,Resgatado,2026-04-04 08:46:35,BS
5341,156963,1,2,200,100,2,242,42,Resgatado,2026-04-04 08:47:43,BS
5342,351386,1,5,100,100,1,438,338,Resgatado,2026-04-04 08:53:54,GS
5343,125479,1,1,100,100,1,161,61,Resgatado,2026-04-04 08:59:16,CS
5344,160565,1,6,100,100,1,2640,2540,Resgatado,2026-04-04 09:03:38,NS
5345,481873,1,6,300,100,3,320,20,Resgatado,2026-04-04 09:04:22,NS
5346,458719,1,1,300,100,3,1348,1048,Resgatado,2026-04-04 09:05:04,CS
5347,144157,1,6,700,100,7,727,27,Resgatado,2026-04-04 09:05:58,NS
5348,122607,1,1,9000,100,90,9245,245,Resgatado,2026-04-04 09:06:00,CS
5349,160565,1,6,100,100,1,2900,2800,Resgatado,2026-04-04 09:06:36,NS
5350,101492,1,1,6100,100,61,6123,23,Resgatado,2026-04-04 09:07:35,CS
5351,516528,1,1,400,100,4,415,15,Resgatado,2026-04-04 09:10:39,CS
5352,106353,1,6,100,100,1,899,799,Resgatado,2026-04-04 09:10:45,NS
5353,106353,1,6,100,100,1,799,699,Resgatado,2026-04-04 09:12:04,NS
5354,106353,1,6,100,100,1,699,599,Resgatado,2026-04-04 09:12:32,NS
5355,106353,1,6,100,100,1,599,499,Resgatado,2026-04-04 09:12:51,NS
5356,106353,1,6,100,100,1,499,399,Resgatado,2026-04-04 09:13:14,NS
5357,106353,1,6,100,100,1,399,299,Resgatado,2026-04-04 09:13:39,NS
5358,106353,1,6,100,100,1,299,199,Resgatado,2026-04-04 09:13:56,NS
5359,106353,1,6,100,100,1,199,99,Resgatado,2026-04-04 09:14:16,NS
5360,65661,1,5,100,100,1,2816,2716,Resgatado,2026-04-04 09:15:40,GS
